datetime,open,high,low,close
2023-12-29 12:00:00,1.10682,1.10728,1.10604,1.10651
2023-12-29 16:00:00,1.10682,1.10804,1.10609,1.10731
2023-12-29 20:00:00,1.10682,1.1073,1.10602,1.1065
2024-01-01 00:00:00,1.10558,1.10534,1.104,1.10484
2024-01-01 04:00:00,1.10558,1.10534,1.10471,1.10523
2024-01-01 08:00:00,1.10558,1.10534,1.1046,1.10624
2024-01-01 12:00:00,1.10558,1.10534,1.10428,1.10506
2024-01-01 16:00:00,1.10558,1.10534,1.10474,1.10525
2024-01-01 20:00:00,1.10558,1.10534,1.10492,1.10532
2024-01-02 00:00:00,1.10387,1.10461,1.10331,1.10425
2024-01-02 04:00:00,1.10387,1.10419,1.10334,1.10366
2024-01-02 08:00:00,1.10387,1.10406,1.10376,1.10395
2024-01-02 12:00:00,1.10387,1.10461,1.1034,1.10419
2024-01-02 16:00:00,1.10387,1.10461,1.10319,1.10433
2024-01-02 20:00:00,1.10387,1.10461,1.10262,1.10337
2024-01-03 00:00:00,1.09418,1.09446,1.09371,1.09399
2024-01-03 04:00:00,1.09418,1.09556,1.09334,1.09473
2024-01-03 08:00:00,1.09418,1.09599,1.09309,1.0949
2024-01-03 12:00:00,1.09418,1.09489,1.09299,1.0937
2024-01-03 16:00:00,1.09418,1.09526,1.09237,1.09345
2024-01-03 20:00:00,1.09418,1.09516,1.09253,1.09352
2024-01-04 00:00:00,1.09278,1.09449,1.09175,1.09346
2024-01-04 04:00:00,1.09278,1.09282,1.09275,1.09279
2024-01-04 08:00:00,1.09278,1.09282,1.0927,1.09275
2024-01-04 12:00:00,1.09278,1.09458,1.0917,1.0935
2024-01-04 16:00:00,1.09278,1.09285,1.09266,1.09273
2024-01-04 20:00:00,1.09278,1.09412,1.09197,1.09332
2024-01-05 00:00:00,1.09474,1.09525,1.09443,1.09494
2024-01-05 04:00:00,1.09474,1.09475,1.09472,1.09473
2024-01-05 08:00:00,1.09474,1.09644,1.09372,1.09542
2024-01-05 12:00:00,1.09474,1.09555,1.09425,1.09506
2024-01-05 16:00:00,1.09474,1.0954,1.09434,1.095
2024-01-05 20:00:00,1.09474,1.09479,1.09471,1.09476
2024-01-08 00:00:00,1.09422,1.09494,1.09379,1.09451
2024-01-08 04:00:00,1.09422,1.09483,1.09321,1.09382
2024-01-08 08:00:00,1.09422,1.09485,1.09317,1.0938
2024-01-08 12:00:00,1.09422,1.09463,1.09398,1.09439
2024-01-08 16:00:00,1.09422,1.09443,1.09389,1.09409
2024-01-08 20:00:00,1.09422,1.09528,1.09246,1.09352
2024-01-09 00:00:00,1.09517,1.09612,1.09358,1.09453
2024-01-09 04:00:00,1.09517,1.09571,1.09427,1.09481
2024-01-09 08:00:00,1.09517,1.09553,1.09496,1.09531
2024-01-09 12:00:00,1.09517,1.0952,1.09512,1.09515
2024-01-09 16:00:00,1.09517,1.09635,1.09321,1.09438
2024-01-09 20:00:00,1.09517,1.09527,1.095,1.0951
2024-01-10 00:00:00,1.09324,1.09422,1.09234,1.09259
2024-01-10 04:00:00,1.09324,1.09466,1.09239,1.09381
2024-01-10 08:00:00,1.09324,1.09375,1.0924,1.09291
2024-01-10 12:00:00,1.09324,1.09344,1.09292,1.09311
2024-01-10 16:00:00,1.09324,1.09391,1.09284,1.09351
2024-01-10 20:00:00,1.09324,1.09444,1.09252,1.09372
2024-01-11 00:00:00,1.09751,1.0979,1.09687,1.09726
2024-01-11 04:00:00,1.09751,1.09839,1.09606,1.09693
2024-01-11 08:00:00,1.09751,1.09785,1.09696,1.09729
2024-01-11 12:00:00,1.09751,1.09788,1.09691,1.09727
2024-01-11 16:00:00,1.09751,1.09793,1.09681,1.09723
2024-01-11 20:00:00,1.09751,1.09869,1.09556,1.09673
2024-01-12 00:00:00,1.09816,1.09866,1.09779,1.09841
2024-01-12 04:00:00,1.09816,1.09866,1.09729,1.09781
2024-01-12 08:00:00,1.09816,1.09866,1.09716,1.09884
2024-01-12 12:00:00,1.09816,1.09866,1.09718,1.09882
2024-01-12 16:00:00,1.09816,1.09823,1.09812,1.09819
2024-01-12 20:00:00,1.09816,1.09866,1.09706,1.09772
2024-01-15 00:00:00,1.09457,1.09487,1.09407,1.09437
2024-01-15 04:00:00,1.09457,1.09474,1.09429,1.09446
2024-01-15 08:00:00,1.09457,1.09565,1.09392,1.095
2024-01-15 12:00:00,1.09457,1.09541,1.09407,1.09491
2024-01-15 16:00:00,1.09457,1.09472,1.09432,1.09447
2024-01-15 20:00:00,1.09457,1.09562,1.09394,1.09499
2024-01-16 00:00:00,1.09457,1.09467,1.09417,1.09484
2024-01-16 04:00:00,1.09457,1.09467,1.09298,1.09393
2024-01-16 08:00:00,1.09457,1.09467,1.09397,1.09497
2024-01-16 12:00:00,1.09457,1.09467,1.09451,1.09461
2024-01-16 16:00:00,1.09457,1.09467,1.09358,1.09417
2024-01-16 20:00:00,1.09457,1.09467,1.09431,1.09474
2024-01-17 00:00:00,1.08788,1.08849,1.08738,1.08821
2024-01-17 04:00:00,1.08788,1.08849,1.08735,1.08823
2024-01-17 08:00:00,1.08788,1.08849,1.0867,1.08867
2024-01-17 12:00:00,1.08788,1.08789,1.08785,1.08787
2024-01-17 16:00:00,1.08788,1.08822,1.08767,1.08802
2024-01-17 20:00:00,1.08788,1.08824,1.08766,1.08803
2024-01-18 00:00:00,1.08858,1.09027,1.08756,1.08925
2024-01-18 04:00:00,1.08858,1.08953,1.08699,1.08794
2024-01-18 08:00:00,1.08858,1.08892,1.08837,1.08871
2024-01-18 12:00:00,1.08858,1.08869,1.08838,1.0885
2024-01-18 16:00:00,1.08858,1.08971,1.08669,1.08782
2024-01-18 20:00:00,1.08858,1.08907,1.08828,1.08877
2024-01-19 00:00:00,1.08791,1.08927,1.08697,1.08854
2024-01-19 04:00:00,1.08791,1.08927,1.08684,1.08863
2024-01-19 08:00:00,1.08791,1.08819,1.08746,1.08773
2024-01-19 12:00:00,1.08791,1.08927,1.08698,1.08853
2024-01-19 16:00:00,1.08791,1.08888,1.08733,1.0883
2024-01-19 20:00:00,1.08791,1.08884,1.08683,1.0873
2024-01-22 00:00:00,1.08923,1.09027,1.08861,1.08965
2024-01-22 04:00:00,1.08923,1.08923,1.08923,1.08923
2024-01-22 08:00:00,1.08923,1.09046,1.08849,1.08972
2024-01-22 12:00:00,1.08923,1.08924,1.08922,1.08922
2024-01-22 16:00:00,1.08923,1.08965,1.08853,1.08895
2024-01-22 20:00:00,1.08923,1.08942,1.08912,1.08931
2024-01-23 00:00:00,1.08802,1.08832,1.08752,1.08782
2024-01-23 04:00:00,1.08802,1.08803,1.08801,1.08803
2024-01-23 08:00:00,1.08802,1.08971,1.08701,1.0887
2024-01-23 12:00:00,1.08802,1.08826,1.08763,1.08786
2024-01-23 16:00:00,1.08802,1.08987,1.08691,1.08876
2024-01-23 20:00:00,1.08802,1.08965,1.08704,1.08867
2024-01-24 00:00:00,1.08579,1.08669,1.08525,1.08615
2024-01-24 04:00:00,1.08579,1.08737,1.08519,1.08642
2024-01-24 08:00:00,1.08579,1.08581,1.08575,1.08577
2024-01-24 12:00:00,1.08579,1.08716,1.08519,1.08634
2024-01-24 16:00:00,1.08579,1.08639,1.08519,1.08539
2024-01-24 20:00:00,1.08579,1.08699,1.08519,1.08627
2024-01-25 00:00:00,1.08817,1.08866,1.08788,1.08837
2024-01-25 04:00:00,1.08817,1.09004,1.08701,1.08895
2024-01-25 08:00:00,1.08817,1.08962,1.08731,1.08875
2024-01-25 12:00:00,1.08817,1.08859,1.08748,1.0879
2024-01-25 16:00:00,1.08817,1.08838,1.08784,1.08804
2024-01-25 20:00:00,1.08817,1.08927,1.08635,1.08745
2024-01-26 00:00:00,1.0847,1.0858,1.08287,1.08397
2024-01-26 04:00:00,1.0847,1.08565,1.08414,1.08508
2024-01-26 08:00:00,1.0847,1.08519,1.0839,1.08438
2024-01-26 12:00:00,1.0847,1.08542,1.08428,1.08499
2024-01-26 16:00:00,1.0847,1.08583,1.08284,1.08396
2024-01-26 20:00:00,1.0847,1.08536,1.08361,1.08427
2024-01-29 00:00:00,1.08435,1.08444,1.08421,1.08429
2024-01-29 04:00:00,1.08435,1.08498,1.08278,1.08372
2024-01-29 08:00:00,1.08435,1.08446,1.08429,1.0844
2024-01-29 12:00:00,1.08435,1.08446,1.08429,1.08439
2024-01-29 16:00:00,1.08435,1.08498,1.08297,1.0838
2024-01-29 20:00:00,1.08435,1.08498,1.08328,1.08392
2024-01-30 00:00:00,1.08345,1.08431,1.08293,1.08379
2024-01-30 04:00:00,1.08345,1.08394,1.08262,1.08312
2024-01-30 08:00:00,1.08345,1.08443,1.0818,1.08279
2024-01-30 12:00:00,1.08345,1.08457,1.08277,1.0839
2024-01-30 16:00:00,1.08345,1.08355,1.08328,1.08338
2024-01-30 20:00:00,1.08345,1.0839,1.08269,1.08315
2024-01-31 00:00:00,1.08434,1.08521,1.08382,1.08469
2024-01-31 04:00:00,1.08434,1.08449,1.08425,1.0844
2024-01-31 08:00:00,1.08434,1.08507,1.0839,1.08463
2024-01-31 12:00:00,1.08434,1.08532,1.08375,1.08473
2024-01-31 16:00:00,1.08434,1.08563,1.08357,1.08486
2024-01-31 20:00:00,1.08434,1.08459,1.08393,1.08418
2024-02-01 00:00:00,1.08039,1.08108,1.07924,1.07993
2024-02-01 04:00:00,1.08039,1.08236,1.07921,1.08118
2024-02-01 08:00:00,1.08039,1.08084,1.08013,1.08057
2024-02-01 12:00:00,1.08039,1.08174,1.07958,1.08093
2024-02-01 16:00:00,1.08039,1.08058,1.08028,1.08047
2024-02-01 20:00:00,1.08039,1.08081,1.08014,1.08056
2024-02-02 00:00:00,1.08746,1.08799,1.08659,1.08711
2024-02-02 04:00:00,1.08746,1.08867,1.08674,1.08795
2024-02-02 08:00:00,1.08746,1.08808,1.08644,1.08706
2024-02-02 12:00:00,1.08746,1.08917,1.08644,1.08814
2024-02-02 16:00:00,1.08746,1.08771,1.08732,1.08756
2024-02-02 20:00:00,1.08746,1.08839,1.08593,1.08685
2024-02-05 00:00:00,1.078,1.07875,1.07755,1.07831
2024-02-05 04:00:00,1.078,1.0786,1.07701,1.07761
2024-02-05 08:00:00,1.078,1.07875,1.0761,1.07724
2024-02-05 12:00:00,1.078,1.07804,1.07795,1.07798
2024-02-05 16:00:00,1.078,1.07805,1.07792,1.07797
2024-02-05 20:00:00,1.078,1.07824,1.07761,1.07785
2024-02-06 00:00:00,1.07418,1.07525,1.07355,1.07461
2024-02-06 04:00:00,1.07418,1.07521,1.07247,1.0735
2024-02-06 08:00:00,1.07418,1.07529,1.07246,1.07344
2024-02-06 12:00:00,1.07418,1.07514,1.07259,1.07354
2024-02-06 16:00:00,1.07418,1.07507,1.07271,1.07359
2024-02-06 20:00:00,1.07418,1.07491,1.07375,1.07447
2024-02-07 00:00:00,1.07572,1.07686,1.07564,1.07618
2024-02-07 04:00:00,1.07572,1.0763,1.07564,1.07533
2024-02-07 08:00:00,1.07572,1.07689,1.07564,1.07494
2024-02-07 12:00:00,1.07572,1.07576,1.07565,1.07569
2024-02-07 16:00:00,1.07572,1.07634,1.07564,1.0753
2024-02-07 20:00:00,1.07572,1.07676,1.07564,1.07503
2024-02-08 00:00:00,1.07757,1.07791,1.07738,1.07771
2024-02-08 04:00:00,1.07757,1.07809,1.07672,1.07723
2024-02-08 08:00:00,1.07757,1.07809,1.07727,1.07778
2024-02-08 12:00:00,1.07757,1.07876,1.07686,1.07805
2024-02-08 16:00:00,1.07757,1.07757,1.07757,1.07757
2024-02-08 20:00:00,1.07757,1.07768,1.0774,1.07751
2024-02-09 00:00:00,1.07773,1.07945,1.07668,1.07842
2024-02-09 04:00:00,1.07773,1.0778,1.0776,1.07768
2024-02-09 08:00:00,1.07773,1.07816,1.077,1.07744
2024-02-09 12:00:00,1.07773,1.07939,1.07672,1.07839
2024-02-09 16:00:00,1.07773,1.07819,1.07695,1.07741
2024-02-09 20:00:00,1.07773,1.07945,1.07669,1.07842
2024-02-12 00:00:00,1.07982,1.08054,1.07822,1.07918
2024-02-12 04:00:00,1.07982,1.08018,1.07921,1.07958
2024-02-12 08:00:00,1.07982,1.08054,1.07791,1.07905
2024-02-12 12:00:00,1.07982,1.08054,1.07818,1.07916
2024-02-12 16:00:00,1.07982,1.08039,1.07888,1.07944
2024-02-12 20:00:00,1.07982,1.08054,1.07923,1.08022
2024-02-13 00:00:00,1.07723,1.07831,1.07657,1.07766
2024-02-13 04:00:00,1.07723,1.0778,1.07628,1.07685
2024-02-13 08:00:00,1.07723,1.07785,1.07619,1.07681
2024-02-13 12:00:00,1.07723,1.07844,1.0765,1.07771
2024-02-13 16:00:00,1.07723,1.07845,1.07649,1.07772
2024-02-13 20:00:00,1.07723,1.0778,1.07626,1.07684
2024-02-14 00:00:00,1.07089,1.07185,1.07032,1.07127
2024-02-14 04:00:00,1.07089,1.07114,1.07075,1.07099
2024-02-14 08:00:00,1.07089,1.07115,1.07046,1.07072
2024-02-14 12:00:00,1.07089,1.07125,1.07068,1.07104
2024-02-14 16:00:00,1.07089,1.07122,1.07034,1.07067
2024-02-14 20:00:00,1.07089,1.07124,1.07031,1.07066
2024-02-15 00:00:00,1.07321,1.0736,1.07298,1.07337
2024-02-15 04:00:00,1.07321,1.0734,1.0731,1.07329
2024-02-15 08:00:00,1.07321,1.07321,1.07321,1.07321
2024-02-15 12:00:00,1.07321,1.07339,1.07292,1.0731
2024-02-15 16:00:00,1.07321,1.07423,1.07252,1.07254
2024-02-15 20:00:00,1.07321,1.07411,1.07252,1.07262
2024-02-16 00:00:00,1.07739,1.07805,1.07688,1.07773
2024-02-16 04:00:00,1.07739,1.07794,1.07648,1.07702
2024-02-16 08:00:00,1.07739,1.07794,1.07706,1.07761
2024-02-16 12:00:00,1.07739,1.07755,1.07713,1.07728
2024-02-16 16:00:00,1.07739,1.07805,1.07653,1.07796
2024-02-16 20:00:00,1.07739,1.07786,1.07661,1.07708
2024-02-19 00:00:00,1.07845,1.07898,1.07668,1.07775
2024-02-19 04:00:00,1.07845,1.07898,1.07728,1.07924
2024-02-19 08:00:00,1.07846,1.07893,1.07769,1.07816
2024-02-19 12:00:00,1.07847,1.07854,1.07837,1.07843
2024-02-19 16:00:00,1.07848,1.07898,1.07728,1.078
2024-02-19 20:00:00,1.07848,1.07898,1.07794,1.07886
2024-02-20 00:00:00,1.07754,1.07826,1.07633,1.07706
2024-02-20 04:00:00,1.07754,1.07872,1.07625,1.07675
2024-02-20 08:00:00,1.07754,1.07945,1.07639,1.0783
2024-02-20 12:00:00,1.07754,1.07804,1.0767,1.0772
2024-02-20 16:00:00,1.07754,1.07778,1.07714,1.07738
2024-02-20 20:00:00,1.07754,1.07774,1.07742,1.07762
2024-02-21 00:00:00,1.08131,1.08161,1.08082,1.08112
2024-02-21 04:00:00,1.08131,1.08225,1.08054,1.08183
2024-02-21 08:00:00,1.08131,1.08205,1.0801,1.08083
2024-02-21 12:00:00,1.08131,1.08203,1.08013,1.08084
2024-02-21 16:00:00,1.08131,1.08137,1.08128,1.08134
2024-02-21 20:00:00,1.08131,1.08176,1.08057,1.08102
2024-02-22 00:00:00,1.08204,1.08233,1.08186,1.08216
2024-02-22 04:00:00,1.08204,1.08305,1.08143,1.08245
2024-02-22 08:00:00,1.08204,1.08251,1.08127,1.08173
2024-02-22 12:00:00,1.08204,1.08303,1.08145,1.08244
2024-02-22 16:00:00,1.08204,1.08235,1.08185,1.08217
2024-02-22 20:00:00,1.08204,1.08401,1.08086,1.08283
2024-02-23 00:00:00,1.08257,1.08349,1.08201,1.08294
2024-02-23 04:00:00,1.08257,1.08271,1.08248,1.08262
2024-02-23 08:00:00,1.08257,1.08352,1.08137,1.08193
2024-02-23 12:00:00,1.08257,1.08337,1.08137,1.08203
2024-02-23 16:00:00,1.08257,1.08354,1.08137,1.08192
2024-02-23 20:00:00,1.08257,1.08295,1.08193,1.08231
2024-02-26 00:00:00,1.08196,1.08248,1.08165,1.08217
2024-02-26 04:00:00,1.08197,1.08262,1.08158,1.08223
2024-02-26 08:00:00,1.08197,1.082,1.08194,1.08196
2024-02-26 12:00:00,1.08198,1.08384,1.08134,1.08273
2024-02-26 16:00:00,1.08199,1.08372,1.08134,1.08269
2024-02-26 20:00:00,1.082,1.08246,1.08134,1.08169
2024-02-27 00:00:00,1.08509,1.08576,1.08398,1.08465
2024-02-27 04:00:00,1.08509,1.08561,1.08424,1.08475
2024-02-27 08:00:00,1.08509,1.08534,1.08494,1.08519
2024-02-27 12:00:00,1.08509,1.08661,1.08404,1.0858
2024-02-27 16:00:00,1.08509,1.0854,1.08457,1.08489
2024-02-27 20:00:00,1.08509,1.08661,1.08417,1.08571
2024-02-28 00:00:00,1.08448,1.08472,1.08384,1.08422
2024-02-28 04:00:00,1.08448,1.0846,1.08429,1.0844
2024-02-28 08:00:00,1.08448,1.08452,1.08441,1.08445
2024-02-28 12:00:00,1.08448,1.08472,1.08345,1.08517
2024-02-28 16:00:00,1.08448,1.08472,1.08353,1.0841
2024-02-28 20:00:00,1.08448,1.08472,1.0838,1.08493
2024-02-29 00:00:00,1.08388,1.08459,1.0827,1.08341
2024-02-29 04:00:00,1.08388,1.08396,1.08375,1.08383
2024-02-29 08:00:00,1.08388,1.08457,1.08347,1.08416
2024-02-29 12:00:00,1.08388,1.08542,1.08296,1.0845
2024-02-29 16:00:00,1.08388,1.08405,1.08361,1.08377
2024-02-29 20:00:00,1.08388,1.08491,1.08326,1.08429
2024-03-01 00:00:00,1.0805,1.08074,1.08009,1.08033
2024-03-01 04:00:00,1.0805,1.08221,1.07993,1.08118
2024-03-01 08:00:00,1.0805,1.08125,1.07993,1.08
2024-03-01 12:00:00,1.0805,1.081,1.0802,1.0807
2024-03-01 16:00:00,1.0805,1.08159,1.07993,1.07977
2024-03-01 20:00:00,1.0805,1.08115,1.07993,1.08006
2024-03-04 00:00:00,1.08427,1.08444,1.08399,1.08416
2024-03-04 04:00:00,1.08427,1.08477,1.08397,1.08447
2024-03-04 08:00:00,1.08427,1.0859,1.08386,1.08492
2024-03-04 12:00:00,1.08427,1.08557,1.08386,1.08479
2024-03-04 16:00:00,1.08427,1.0844,1.08405,1.08418
2024-03-04 20:00:00,1.08427,1.08564,1.08386,1.08482
2024-03-05 00:00:00,1.08552,1.08671,1.08427,1.08472
2024-03-05 04:00:00,1.08552,1.08621,1.0851,1.08579
2024-03-05 08:00:00,1.08552,1.08674,1.08478,1.08601
2024-03-05 12:00:00,1.08552,1.08584,1.08497,1.0853
2024-03-05 16:00:00,1.08552,1.08654,1.08427,1.08483
2024-03-05 20:00:00,1.08552,1.08563,1.08532,1.08544
2024-03-06 00:00:00,1.0856,1.08597,1.08537,1.08575
2024-03-06 04:00:00,1.0856,1.0859,1.08542,1.08572
2024-03-06 08:00:00,1.0856,1.08569,1.08554,1.08564
2024-03-06 12:00:00,1.0856,1.08634,1.08515,1.0859
2024-03-06 16:00:00,1.0856,1.08591,1.08541,1.08572
2024-03-06 20:00:00,1.0856,1.08566,1.08557,1.08562
2024-03-07 00:00:00,1.08995,1.09018,1.08982,1.09005
2024-03-07 04:00:00,1.08995,1.09014,1.08965,1.08983
2024-03-07 08:00:00,1.08995,1.09031,1.08974,1.09009
2024-03-07 12:00:00,1.08995,1.09085,1.08942,1.09031
2024-03-07 16:00:00,1.08995,1.09091,1.08837,1.08932
2024-03-07 20:00:00,1.08995,1.09073,1.08865,1.08943
2024-03-08 00:00:00,1.09501,1.09687,1.0939,1.09576
2024-03-08 04:00:00,1.09501,1.09604,1.0944,1.09543
2024-03-08 08:00:00,1.09501,1.09609,1.09437,1.09544
2024-03-08 12:00:00,1.09501,1.09565,1.09395,1.09459
2024-03-08 16:00:00,1.09501,1.09545,1.09476,1.09519
2024-03-08 20:00:00,1.09501,1.09649,1.09413,1.0956
2024-03-11 00:00:00,1.0943,1.0944,1.09423,1.09434
2024-03-11 04:00:00,1.0943,1.09505,1.09337,1.09491
2024-03-11 08:00:00,1.0943,1.09505,1.09296,1.09376
2024-03-11 12:00:00,1.0943,1.09447,1.09419,1.09436
2024-03-11 16:00:00,1.0943,1.09497,1.09316,1.09384
2024-03-11 20:00:00,1.0943,1.09439,1.09424,1.09433
2024-03-12 00:00:00,1.09314,1.09376,1.09276,1.09339
2024-03-12 04:00:00,1.09314,1.09421,1.09208,1.09384
2024-03-12 08:00:00,1.09314,1.09406,1.09159,1.09252
2024-03-12 12:00:00,1.09314,1.09341,1.09297,1.09324
2024-03-12 16:00:00,1.09314,1.09421,1.09247,1.09358
2024-03-12 20:00:00,1.09314,1.09374,1.09277,1.09338
2024-03-13 00:00:00,1.09278,1.09462,1.09205,1.09351
2024-03-13 04:00:00,1.09278,1.0939,1.09205,1.09203
2024-03-13 08:00:00,1.09278,1.09302,1.09237,1.09261
2024-03-13 12:00:00,1.09278,1.09355,1.09205,1.09226
2024-03-13 16:00:00,1.09278,1.09404,1.09205,1.09328
2024-03-13 20:00:00,1.09278,1.09364,1.09205,1.0922
2024-03-14 00:00:00,1.09553,1.09547,1.09455,1.09514
2024-03-14 04:00:00,1.09553,1.09547,1.0942,1.095
2024-03-14 08:00:00,1.09553,1.09547,1.09418,1.09499
2024-03-14 12:00:00,1.09553,1.09547,1.09484,1.09599
2024-03-14 16:00:00,1.09553,1.09547,1.09511,1.09581
2024-03-14 20:00:00,1.09553,1.09547,1.09471,1.09608
2024-03-15 00:00:00,1.08834,1.08945,1.08738,1.0876
2024-03-15 04:00:00,1.08834,1.08923,1.08781,1.0887
2024-03-15 08:00:00,1.08834,1.08997,1.08738,1.08899
2024-03-15 12:00:00,1.08834,1.08888,1.08745,1.08798
2024-03-15 16:00:00,1.08834,1.08889,1.08742,1.08797
2024-03-15 20:00:00,1.08834,1.08941,1.08738,1.08763
2024-03-18 00:00:00,1.08826,1.09009,1.08808,1.08899
2024-03-18 04:00:00,1.08826,1.08847,1.08808,1.08812
2024-03-18 08:00:00,1.08826,1.09021,1.08808,1.08904
2024-03-18 12:00:00,1.08826,1.08883,1.08808,1.08788
2024-03-18 16:00:00,1.08826,1.08898,1.08808,1.08778
2024-03-18 20:00:00,1.08826,1.08878,1.08808,1.08791
2024-03-19 00:00:00,1.08739,1.08778,1.08644,1.08701
2024-03-19 04:00:00,1.08739,1.08745,1.08736,1.08741
2024-03-19 08:00:00,1.08739,1.08765,1.08724,1.0875
2024-03-19 12:00:00,1.08739,1.08778,1.08711,1.08759
2024-03-19 16:00:00,1.08739,1.08778,1.08644,1.08803
2024-03-19 20:00:00,1.08739,1.08778,1.08579,1.08675
2024-03-20 00:00:00,1.08633,1.08638,1.08624,1.0863
2024-03-20 04:00:00,1.08633,1.08661,1.08616,1.08644
2024-03-20 08:00:00,1.08633,1.08646,1.08625,1.08638
2024-03-20 12:00:00,1.08633,1.0873,1.08575,1.08672
2024-03-20 16:00:00,1.08633,1.08681,1.08553,1.08601
2024-03-20 20:00:00,1.08633,1.08698,1.08524,1.0859
2024-03-21 00:00:00,1.09372,1.09445,1.09297,1.09422
2024-03-21 04:00:00,1.09372,1.09445,1.09229,1.09315
2024-03-21 08:00:00,1.09372,1.09385,1.09364,1.09377
2024-03-21 12:00:00,1.09372,1.09389,1.09344,1.09361
2024-03-21 16:00:00,1.09372,1.09445,1.09252,1.09452
2024-03-21 20:00:00,1.09372,1.09445,1.09289,1.09428
2024-03-22 00:00:00,1.08624,1.08684,1.08587,1.08648
2024-03-22 04:00:00,1.08624,1.08696,1.08535,1.08683
2024-03-22 08:00:00,1.08624,1.08658,1.08566,1.08601
2024-03-22 12:00:00,1.08624,1.08696,1.08504,1.08703
2024-03-22 16:00:00,1.08624,1.08696,1.08521,1.08692
2024-03-22 20:00:00,1.08624,1.08655,1.08605,1.08636
2024-03-25 00:00:00,1.08075,1.08085,1.08059,1.08069
2024-03-25 04:00:00,1.08075,1.08141,1.08036,1.08102
2024-03-25 08:00:00,1.08075,1.08199,1.08026,1.08125
2024-03-25 12:00:00,1.08075,1.08152,1.08026,1.08024
2024-03-25 16:00:00,1.08075,1.08267,1.08026,1.08152
2024-03-25 20:00:00,1.08075,1.08092,1.08048,1.08064
2024-03-26 00:00:00,1.08382,1.08383,1.08381,1.08382
2024-03-26 04:00:00,1.08382,1.08464,1.08333,1.08415
2024-03-26 08:00:00,1.08382,1.08427,1.08307,1.08352
2024-03-26 12:00:00,1.08382,1.08426,1.08309,1.08353
2024-03-26 16:00:00,1.08382,1.08452,1.08267,1.08336
2024-03-26 20:00:00,1.08382,1.08506,1.08308,1.08432
2024-03-27 00:00:00,1.08324,1.08393,1.08279,1.08353
2024-03-27 04:00:00,1.08324,1.08381,1.08289,1.08347
2024-03-27 08:00:00,1.08324,1.08393,1.08178,1.08265
2024-03-27 12:00:00,1.08324,1.08342,1.08312,1.08331
2024-03-27 16:00:00,1.08324,1.08392,1.08283,1.08351
2024-03-27 20:00:00,1.08324,1.08329,1.08315,1.0832
2024-03-28 00:00:00,1.08134,1.08249,1.07942,1.08057
2024-03-28 04:00:00,1.08134,1.08178,1.08107,1.08152
2024-03-28 08:00:00,1.08134,1.0817,1.08073,1.08109
2024-03-28 12:00:00,1.08134,1.08225,1.08079,1.0817
2024-03-28 16:00:00,1.08134,1.08259,1.08059,1.08184
2024-03-28 20:00:00,1.08134,1.08284,1.08034,1.082
2024-03-29 00:00:00,1.07945,1.08047,1.07775,1.07877
2024-03-29 04:00:00,1.07945,1.07957,1.07937,1.0795
2024-03-29 08:00:00,1.07945,1.08073,1.07838,1.08016
2024-03-29 12:00:00,1.07945,1.08009,1.07837,1.07902
2024-03-29 16:00:00,1.07945,1.07985,1.07921,1.07961
2024-03-29 20:00:00,1.07945,1.08073,1.07837,1.08017
2024-04-01 00:00:00,1.07927,1.07969,1.07857,1.07899
2024-04-01 04:00:00,1.07927,1.08015,1.07746,1.07855
2024-04-01 08:00:00,1.07927,1.08005,1.07881,1.07958
2024-04-01 12:00:00,1.07927,1.07956,1.07879,1.07908
2024-04-01 16:00:00,1.07927,1.07947,1.07895,1.07914
2024-04-01 20:00:00,1.07927,1.08015,1.07841,1.07985
2024-04-02 00:00:00,1.07372,1.07428,1.0728,1.07335
2024-04-02 04:00:00,1.07372,1.0738,1.07359,1.07367
2024-04-02 08:00:00,1.07372,1.07458,1.07321,1.07406
2024-04-02 12:00:00,1.07372,1.07458,1.07321,1.07407
2024-04-02 16:00:00,1.07372,1.07482,1.07254,1.07299
2024-04-02 20:00:00,1.07372,1.07403,1.0732,1.07351
2024-04-03 00:00:00,1.07686,1.07695,1.0768,1.07689
2024-04-03 04:00:00,1.07686,1.07762,1.07647,1.07634
2024-04-03 08:00:00,1.07686,1.07777,1.07647,1.07722
2024-04-03 12:00:00,1.07686,1.07783,1.07647,1.07725
2024-04-03 16:00:00,1.07686,1.07714,1.07647,1.07667
2024-04-03 20:00:00,1.07686,1.07704,1.07654,1.07673
2024-04-04 00:00:00,1.08383,1.08499,1.08351,1.08306
2024-04-04 04:00:00,1.08383,1.08455,1.08351,1.08336
2024-04-04 08:00:00,1.08383,1.08503,1.08351,1.08304
2024-04-04 12:00:00,1.08383,1.08456,1.08351,1.08335
2024-04-04 16:00:00,1.08383,1.08408,1.08351,1.08367
2024-04-04 20:00:00,1.08383,1.0849,1.08351,1.08426
2024-04-05 00:00:00,1.08371,1.08471,1.0831,1.08411
2024-04-05 04:00:00,1.08371,1.08441,1.08328,1.08399
2024-04-05 08:00:00,1.08371,1.08485,1.08173,1.08291
2024-04-05 12:00:00,1.08371,1.08485,1.08179,1.08294
2024-04-05 16:00:00,1.08371,1.08485,1.08256,1.08447
2024-04-05 20:00:00,1.08371,1.08472,1.08202,1.08303
2024-04-08 00:00:00,1.08305,1.0834,1.08246,1.08281
